"","Estimate","Std. Error"
"N_spawn",3.44242850296111,10.0739660590137
"N_spawn",2.80119194762319,7.54723560889733
"N_spawn",4.31701594932733,10.1199504074752
"N_spawn",11.5451804101341,23.7959142741368
"N_spawn",30.638057988144,54.1263517441768
"N_spawn",105.066564361597,164.05633868491
"N_spawn",275.332835519315,378.189561852056
"N_spawn",727.405008460868,905.647112326461
"N_spawn",2955.47710395831,3386.30041278573
"N_spawn",5650.27433949235,5921.42153744493
"N_spawn",9172.70042981293,8881.5817197267
"N_spawn",11425.0443862172,10528.4356000883
"N_spawn",13334.7088347752,12278.8524035712
"N_spawn",13187.9816517488,12134.4086736731
"N_spawn",10768.0219845718,10642.51334021
"N_spawn",8682.74495405577,9080.51321053134
"N_spawn",6343.14754321546,6992.12059670705
"N_spawn",6147.84298989416,6886.6946758663
"N_spawn",6737.49441811317,7299.80434780639
"N_spawn",6197.55454358814,6596.36167493409
"N_spawn",6111.748351638,6340.65921837941
"N_spawn",0,0
"N_spawn",0,0
"N_spawn",0,0
"N_spawn",0,0
"N_spawn",0,0
"N_spawn",0,0
"N_spawn",43.1228172168674,119.162057397514
"N_spawn",57.0986559694058,165.883984957354
"N_spawn",58.4450676870007,175.6826386174
"N_spawn",55.760631700588,172.000790841746
"N_spawn",50.4357323416373,159.255142361503
"N_spawn",43.340722313167,139.201842107961
"N_spawn",35.7794701148121,116.504536340241
"N_spawn",30.6267207950732,99.2171066333669
"N_spawn",27.4137455123408,86.3642258325624
"N_spawn",30.3022361828835,85.6941269179525
"N_spawn",46.9685117607839,108.549888052324
"N_spawn",119.020650327121,217.230414621197
"N_spawn",313.639504187063,483.607071795754
"N_spawn",827.709717061981,1135.89706194566
"N_spawn",3011.76298815953,3722.47577138666
"N_spawn",6946.37668686224,7965.23552208597
"N_spawn",12861.2026328981,13953.3926777281
"N_spawn",18991.5976334125,20352.8109429722
"N_spawn",25233.6376607885,27083.3382899501
"N_spawn",29569.7362134544,32557.1842568487
"N_spawn",31013.3984061765,35715.9760886717
"N_spawn",30602.6730866843,36892.0531433172
"N_spawn",28820.0937035077,36034.4964557932
"N_spawn",27675.6859698246,35128.3954776092
"N_spawn",27201.8001345987,34592.7106828002
"N_spawn",26553.2457396613,33533.7943472398
"F",0.0792676918073628,0.0221129026513523
"F",0.0891347584979433,0.0238979304646441
"F",0.111911629211908,0.028863244679239
"F",0.209965843170903,0.0489506349498461
"F",0.225831523372638,0.0471524631229866
"F",0.149912829976901,0.0309538538259633
"F",0.215562593437485,0.0408226062769236
"F",0.198325815065444,0.0373822346688803
"F",0.114740389805885,0.0229174724378485
"F",0.0777293217894252,0.01570196200446
"F",0.0572162472103832,0.0120626588685264
"F",0.0328962892318996,0.00788637353703518
"F",0.0196402760056036,0.00571290415428444
"F",0.00550677390822483,0.00166980572360186
"F",0.00569731131013245,0.00200115421388186
"F",0.00438272504803738,0.00168876832089268
"F",0.0035844546880798,0.00157043444232486
"F",0.00229144466015934,0.00100651823900703
"F",0.00148309986161004,0.000665033249574541
"F",0.00167026025799998,0.000785354871864354
"F",0.00166828258797642,0.000771137964385623
"F",0.00141623671520644,0.00069268690888444
"F",0.0024048997472787,0.00115553184162923
"F",0.00441784742652792,0.00214025046856215
"F",0.00440417225448088,0.00206601178404966
"F",0.00616109228178169,0.00293548090892565
"F",0.00725091750005307,0.00342648762251327
"F",0.00819731940561405,0.00422039098704475
"F",0.00950645720134037,0.00524998982967087
"F",0.00574022900578732,0.00345312904386076
"F",0.00650587481547351,0.00427563017409433
"F",0.00452573371544546,0.00312007617035744
"F",0.265551264348819,0.0639474710391018
"F",0.331515134460221,0.0739237064180402
"F",0.405238359126921,0.0895424078920163
"F",0.683245624613906,0.151660381691936
"F",0.611291340500937,0.125092906916154
"F",0.502612443277039,0.0978493939472394
"F",0.778191492144716,0.132069210789506
"F",0.73121777419642,0.110892287996979
"F",0.462584281509519,0.0766996734384216
"F",0.343753592858933,0.058989092551196
"F",0.280781785055175,0.0462901928035712
"F",0.178042082571523,0.0330593214410844
"F",0.119789293324382,0.0267353124418475
"F",0.034690313836952,0.00811950838505337
"F",0.0365061849712173,0.00991429008992502
"F",0.0287550992240294,0.0084590908410101
"F",0.0234932760977208,0.0077763229256211
"F",0.0153535362219615,0.0051729358183171
"F",0.0100234705971808,0.00343067259580673
"F",0.0113142080672024,0.00400726993410693
"F",0.0111965756847005,0.003875006987696
"F",0.00908258861305518,0.00334460035942437
"F",0.0148028120747275,0.00530728485560359
"F",0.0260311952194786,0.00937955961091212
"F",0.0251587207512768,0.00891844613768476
"F",0.0343099830220888,0.0125213566657185
"F",0.040930765913787,0.015367590358233
"F",0.0439772066591529,0.0188284282210417
"F",0.0485430162084264,0.0231549788129056
"F",0.02716667148931,0.0144074450683854
"F",0.0280391750684186,0.0162473462965417
"F",0.0203821830845251,0.0125347897877111
"F",0.449423915208057,0.120132437630287
"F",0.617794800803456,0.143709970254713
"F",0.748402408195046,0.163701179837387
"F",1.16878555404364,0.25664492094481
"F",0.941574736929826,0.206140152902691
"F",0.793492215571933,0.16945654567426
"F",1.2427291970527,0.233668928881198
"F",1.16835270256768,0.202519767215524
"F",0.821389879095084,0.141619473310816
"F",0.691947419249423,0.120627414579062
"F",0.620153879919447,0.102892791665964
"F",0.447778132478991,0.0750168967275231
"F",0.35548342292547,0.0703640032639388
"F",0.118969363628339,0.0248368403799691
"F",0.142702678299863,0.034098670906208
"F",0.121403961421378,0.0311937743628655
"F",0.100555825053372,0.0287945925823556
"F",0.0641643643906827,0.018937019225096
"F",0.0405781472061601,0.0121884782196324
"F",0.0424990144528165,0.0133903960274788
"F",0.0378042671056731,0.0115803712325535
"F",0.0309011745830621,0.0097209221657498
"F",0.0507119885614308,0.0148677204958437
"F",0.0875324146879631,0.0253029587017402
"F",0.0825028017620132,0.023565236300174
"F",0.108851915086382,0.0323195225749934
"F",0.130688136848728,0.0417416763158824
"F",0.128564498090818,0.0490778324910397
"F",0.12610807214417,0.0553323308907202
"F",0.0658654444863471,0.0327119738598217
"F",0.0614482400837717,0.0334334574377705
"F",0.0495453056364218,0.0287680966819762
"F",0.547698572288136,0.188362888965212
"F",0.781389337248946,0.230977560054989
"F",0.923179171286624,0.252681024104448
"F",1.37994018801411,0.360918787872868
"F",1.10091304863083,0.28696440426609
"F",0.936810627373328,0.242102049756508
"F",1.51717960572765,0.364310508041316
"F",1.49754050650467,0.330152835904799
"F",1.12087113388423,0.235416853261425
"F",0.99666945654063,0.200226529540327
"F",0.93037065591459,0.177317840620689
"F",0.711909352659589,0.135292063023259
"F",0.65840822861276,0.138437986993893
"F",0.248838845581395,0.0534654655891675
"F",0.339137296235883,0.0805802268784004
"F",0.301872441200011,0.0771028895608112
"F",0.268276280214492,0.0755387043237448
"F",0.174276554713003,0.0502375641678169
"F",0.114543750144473,0.0335144281852157
"F",0.114463048984798,0.0350675393112785
"F",0.0929852510315581,0.0281049975549133
"F",0.0769424373470044,0.022790550425673
"F",0.125936932604581,0.0331823175975258
"F",0.208928937434026,0.0526334767237758
"F",0.186029798258717,0.0461509158592451
"F",0.235396567060329,0.0613451059703602
"F",0.265150968599002,0.0765559446091979
"F",0.236136416231327,0.0851073499756452
"F",0.206316639603167,0.087612521642835
"F",0.106315669705997,0.0517015312731486
"F",0.095495340999566,0.0510461619715766
"F",0.081292798289653,0.0464667358496304
"F",0.495735858500194,0.222141812469184
"F",0.709681227459089,0.280176900761429
"F",0.833065583124973,0.305154283598857
"F",1.24724385983301,0.432468132683546
"F",1.01064655041965,0.337402680012475
"F",0.870775409380094,0.291349667842057
"F",1.4498090473952,0.463425014548639
"F",1.48423856730031,0.448395290828393
"F",1.14422941219472,0.331031487809177
"F",1.04942183979356,0.291850893127127
"F",1.02353464234111,0.265775584238436
"F",0.803874451555353,0.200207357644255
"F",0.741807347624572,0.191585011722366
"F",0.32776676513096,0.0862741716588848
"F",0.472994244448719,0.127907745082689
"F",0.423649778049441,0.123291538019354
"F",0.386639629601334,0.122857070116714
"F",0.256720877792363,0.0816827710441052
"F",0.190386259786686,0.0606812411870344
"F",0.20305733890684,0.0671487820809196
"F",0.169952595322349,0.0547871133033055
"F",0.139105395216785,0.0431955020237726
"F",0.212059000604805,0.0572524969675324
"F",0.339473782025581,0.0840384463093763
"F",0.303215648306804,0.0722318618181115
"F",0.38716035770544,0.0968517858210535
"F",0.416129272440075,0.118165576306965
"F",0.337519108549032,0.120561718167292
"F",0.264070048619164,0.113177523474178
"F",0.136810142221777,0.0674528945037627
"F",0.123925118645351,0.0672151846212424
"F",0.109833733140635,0.0636682863546963
"F",0.499357521818659,0.285242706022991
"F",0.710901516190279,0.367303013458672
"F",0.836173157051624,0.405489918862685
"F",1.26718186239976,0.585587657047505
"F",1.04307435903001,0.461313478891858
"F",0.906785095740254,0.396288910710694
"F",1.52834805831071,0.648891716113003
"F",1.57713972070656,0.643695536174114
"F",1.2221637539762,0.487727968518363
"F",1.12332185736314,0.436206077993605
"F",1.11743560856762,0.412016151038452
"F",0.886551304165446,0.313555577643021
"F",0.802329078027213,0.28687474271624
"F",0.392843310734928,0.140591542970491
"F",0.538421492260897,0.194892002311983
"F",0.471446208346974,0.176540356918352
"F",0.450724783127691,0.182104036705726
"F",0.298201936599866,0.117858130116588
"F",0.247056958442973,0.0952812699390766
"F",0.278497639242779,0.110070046961802
"F",0.237927339279007,0.0910914908495011
"F",0.187297465177471,0.068773748482544
"F",0.267785057739791,0.0850754658528003
"F",0.410979012251608,0.115704128728529
"F",0.384952567521128,0.100616372320924
"F",0.4986550503287,0.135614249877521
"F",0.534139301888319,0.165197038680457
"F",0.413121008106235,0.158210536732074
"F",0.323127136418277,0.146618593489354
"F",0.170844617421753,0.0882853627559876
"F",0.160227474827157,0.0906275373151518
"F",0.147940706571982,0.0895360025870659
"F",0.447742019340955,0.320595687779243
"F",0.633565695597826,0.418741098625449
"F",0.746697120584539,0.469540868691749
"F",1.14162679246112,0.689201424949495
"F",0.949059868605774,0.549593962261569
"F",0.83217656240659,0.475407925389178
"F",1.41028941237964,0.784432412603805
"F",1.45961979965882,0.788925777855405
"F",1.13546334047415,0.607141673659307
"F",1.04077110599837,0.546784661096746
"F",1.05199278944265,0.532997479831117
"F",0.842508524593927,0.416237865130051
"F",0.751317676989029,0.376827428002393
"F",0.396970521172557,0.1983522349511
"F",0.516118713805876,0.25680699460679
"F",0.448165887445907,0.229138746906859
"F",0.434851716183027,0.231802557266017
"F",0.292509445363096,0.15266141528993
"F",0.253306709390297,0.127441374045415
"F",0.289997082259477,0.14688145439544
"F",0.248903912713317,0.122133504485563
"F",0.187979846023212,0.0892304924771007
"F",0.258783602321699,0.108160080610965
"F",0.384901448783972,0.143314370281917
"F",0.374914984840218,0.127321376112363
"F",0.486841886329897,0.166819526841781
"F",0.510729769199502,0.191635962288226
"F",0.393500999101587,0.173539609504447
"F",0.311595865828226,0.157538522142413
"F",0.171257946885103,0.0962172289866758
"F",0.167105853579393,0.101524185471034
"F",0.156668736715443,0.101598434790947
"F",0.411117410243949,0.35504059073447
"F",0.583964363875431,0.476793400126441
"F",0.69221505408981,0.545566032850749
"F",1.0673176182832,0.815542305812168
"F",0.896258478215,0.662732721831799
"F",0.79955652625148,0.591483244612838
"F",1.35696689570676,0.984543817590031
"F",1.38884812465189,0.98083664865708
"F",1.07245231244193,0.753561243467264
"F",0.96688299569972,0.67065223691729
"F",0.975586779205807,0.659618332756771
"F",0.772760603871553,0.513075707218809
"F",0.666141778162649,0.448495446264535
"F",0.380031143011591,0.257423457123971
"F",0.460159597885388,0.30824298109265
"F",0.390886156631547,0.266972929191365
"F",0.362341994932548,0.257236031193751
"F",0.244445613371781,0.167535229136143
"F",0.205594769156187,0.136536341076244
"F",0.231905907617599,0.153390172660585
"F",0.206512404439635,0.131554795029903
"F",0.157589628451262,0.0984524623952749
"F",0.224362290651811,0.126552125428253
"F",0.344242220582575,0.17758206974541
"F",0.351929289993951,0.165285670621244
"F",0.470058139853058,0.218807653036219
"F",0.492826365723351,0.239383635060656
"F",0.396193791749384,0.212973992914062
"F",0.324539515785944,0.190924620804319
"F",0.188747446244464,0.119480398875006
"F",0.191941759051486,0.128895374547128
"F",0.181284687471148,0.128830230249968
"F",0.309707203500074,0.322641806705698
"F",0.438769456214515,0.439510723896798
"F",0.521258844365851,0.509853821790196
"F",0.808741139920726,0.773461496497606
"F",0.684602905159516,0.639471798469939
"F",0.611060330484387,0.577565181183773
"F",1.03599832889281,0.9657771384541
"F",1.05524603135411,0.959911793822821
"F",0.810291962190826,0.733150562789415
"F",0.723459021956792,0.645214538459465
"F",0.73694649765353,0.642414322696411
"F",0.589180074108993,0.504795561066883
"F",0.507111681377719,0.439188060413678
"F",0.296292887648294,0.258594347461113
"F",0.355321250762807,0.30578608432406
"F",0.303181235930013,0.265465412595836
"F",0.282672813981927,0.257379183472838
"F",0.188919649069143,0.164971224474079
"F",0.15283005412709,0.129463888165373
"F",0.1687756012135,0.142458712332409
"F",0.15472495430731,0.125460943767703
"F",0.118166068123182,0.094595906099254
"F",0.17130376860988,0.127037849492024
"F",0.268444507419357,0.187149190709771
"F",0.285656528069858,0.18488734795311
"F",0.38672097483893,0.246409097070513
"F",0.414390360579952,0.269179388302583
"F",0.347948204709586,0.238467167166996
"F",0.301604571405644,0.2181980607949
"F",0.183677029310269,0.138492098592029
"F",0.192743789543865,0.150619834960246
"F",0.186131141174008,0.152205714270196
"F",0.165588763748475,0.200737502768178
"F",0.238570245393447,0.28420164909378
"F",0.285875038592223,0.336094886526024
"F",0.446341740432335,0.516173130170995
"F",0.381184721965577,0.433567623858085
"F",0.350316294654263,0.408335401723835
"F",0.595708411436261,0.687408413034029
"F",0.600969093420903,0.677804173278005
"F",0.460214705518176,0.516189995106899
"F",0.405396418590493,0.447377579196306
"F",0.412219809655578,0.444164587016244
"F",0.325979266275701,0.342910278132975
"F",0.272425309212384,0.286015374216928
"F",0.171587272395844,0.184488751888366
"F",0.194439991770766,0.203108080879455
"F",0.162508598132186,0.172385162404166
"F",0.146737700760342,0.163637703035046
"F",0.0989708896541865,0.105428990184486
"F",0.0763892715103019,0.0796652131516995
"F",0.0810809842514179,0.0852079300290321
"F",0.0760151910552491,0.0762113053536021
"F",0.0576895220844777,0.0575003572151262
"F",0.0874992777684093,0.0812588444236581
"F",0.138522465868095,0.123647689183452
"F",0.156661233001784,0.131436350372818
"F",0.209362843217334,0.173859426704662
"F",0.234083794464904,0.195212006090996
"F",0.203025329376682,0.174575357423578
"F",0.190070191943111,0.1685347157949
"F",0.119101016793482,0.108029226733922
"F",0.126900076866361,0.117326314374402
"F",0.127344539338854,0.122002100732973
"F",0.161242291303981,0.227113438063039
"F",0.221471948955092,0.301773415021953
"F",0.261499559109318,0.350800768736338
"F",0.40900027890035,0.540920546065937
"F",0.349478085726184,0.455511474061718
"F",0.298909060692322,0.395966412617579
"F",0.50338080179561,0.662829912664684
"F",0.51306603853823,0.66149545819388
"F",0.389001363960636,0.499480539674798
"F",0.344714670175813,0.435422867665459
"F",0.363416320934784,0.450146415706987
"F",0.305692535275286,0.373754440354779
"F",0.276820124715417,0.343616271889763
"F",0.15214086594781,0.188366984847291
"F",0.198490412908714,0.243172110583858
"F",0.179041796667713,0.224092161497475
"F",0.178972777344553,0.233223978900405
"F",0.116114674195462,0.145052512035929
"F",0.0888734080338065,0.108654573022224
"F",0.098222040767404,0.119960131284732
"F",0.0895523146267169,0.105064138713774
"F",0.0698390808765927,0.0812060858057147
"F",0.101853001566371,0.112296320705575
"F",0.162971307467371,0.173948668959558
"F",0.168251825345505,0.170808699919461
"F",0.226856484395183,0.227558462559527
"F",0.238909208777262,0.238890845708597
"F",0.218253365149909,0.222014323871931
"F",0.193817753148351,0.200766007446314
"F",0.12902771380206,0.135351412976312
"F",0.141593045559554,0.150499887941146
"F",0.132129221124248,0.143585638505792
"F",0.0420405319319153,0.0769628727480902
"F",0.052742867800204,0.0920859717645787
"F",0.0603393368084603,0.103030352832932
"F",0.0945912448629704,0.159588060499694
"F",0.0805524178270531,0.134017552931542
"F",0.0583464203545332,0.0939798350036135
"F",0.0959200667004555,0.15345042195167
"F",0.100930161972529,0.159946642322657
"F",0.0750743787127531,0.118391898140615
"F",0.0685546601144269,0.107398077244451
"F",0.0776463918009816,0.121566931349672
"F",0.0734759187843851,0.116628781482865
"F",0.0762873858336237,0.124619031410601
"F",0.0317419189896519,0.0493083421977544
"F",0.0543757002990528,0.0872099236988694
"F",0.0549153638449036,0.0896184351239108
"F",0.0618917269284082,0.102740061461576
"F",0.038331958187235,0.061910172006271
"F",0.029136223874651,0.0462030389607333
"F",0.0337096939520244,0.0530139158535981
"F",0.0296282848203589,0.0453556637988235
"F",0.0238804276322091,0.0359910245303849
"F",0.0335239648729571,0.0485995108514225
"F",0.0545275180442267,0.0764923994918118
"F",0.0501956655409614,0.0673614253279194
"F",0.0687556564266037,0.0900388586016929
"F",0.0660626534616155,0.0846738419731588
"F",0.0642123475518768,0.0817938112912835
"F",0.0526734999559562,0.0669827165492982
"F",0.0379060805707019,0.0481675264985685
"F",0.043611216542186,0.0556831420121904
"F",0.0355568373261702,0.0457486700618466
"FG",0.0206157381118708,0.0108541053307993
"FG",0.0330853946622031,0.0162957063920029
"FG",0.0416887371003848,0.0197539196070061
"FG",0.0678780339776553,0.030510744534492
"FG",0.0576211405231011,0.0226960409910049
"FG",0.061038349717753,0.0216322250440152
"FG",0.091299061947792,0.0291967846821035
"FG",0.0754934473123592,0.0237308956339107
"FG",0.0446192092598236,0.0144240222462335
"FG",0.0291634601105124,0.0095065504023286
"FG",0.0191086419114135,0.00637039622512796
"FG",0.00872651391256032,0.0031063654205894
"FG",0.00362348302564189,0.00141534417411474
"FG",0.0025447093776471,0.00109393317228957
"FG",0.00141446675887973,0.000672654404795068
"FG",0.000736176413141441,0.000369759863974706
"FG",0.000264764284534649,0.000141684061812865
"FG",0.000211436844625576,0.000119847879232422
"FG",0.000121117700458807,0.0000703038402005462
"FG",0.0000561467600045381,0.0000331638289531632
"FG",0.0000852677367343997,0.0000515830118072513
"FG",0.0000523656414620565,0.0000329815660759963
"FG",0.000167375781961624,0.000106217477041599
"FG",0.000318338302951729,0.000203442297159241
"FG",0.000667923583040902,0.000430540654396058
"FG",0.000962838831151627,0.000625918188482589
"FG",0.00176977116117,0.00117405823176345
"FG",0.00140010410958688,0.000980726577031158
"FG",0.00150385192754068,0.00111453322652223
"FG",0.000843219769967344,0.000661799011863632
"FG",0.000760225792551319,0.000627664997852207
"FG",0.000888714846941176,0.000781801354792007
"FG",0.114093145808439,0.0407621522969515
"FG",0.181742939737032,0.0588508654246288
"FG",0.227870879514739,0.0729924152101013
"FG",0.372299483443218,0.121268443660661
"FG",0.315948903164053,0.0928739859316019
"FG",0.333728011664777,0.0860635004122544
"FG",0.509461934566049,0.118965119567728
"FG",0.417002629752185,0.0912085794945928
"FG",0.256695474582669,0.0613104618559598
"FG",0.176082067170101,0.0449834957329476
"FG",0.114112918052073,0.028080617373552
"FG",0.0511304193600164,0.0134121679123631
"FG",0.0213821134537872,0.00619935056033605
"FG",0.0149387828816827,0.00480284653299508
"FG",0.00815279841741906,0.00294803608923196
"FG",0.00427269055013177,0.00164826575656225
"FG",0.00152284910982047,0.000628482273581305
"FG",0.00120349778479699,0.000526213583894886
"FG",0.000694898179807021,0.000309758508155117
"FG",0.000323902264769288,0.000145342242706521
"FG",0.000493478133708202,0.000224436662228264
"FG",0.000300543403325061,0.000140459290490737
"FG",0.000981941058296233,0.000456566274081868
"FG",0.00191901151045038,0.000886149264748762
"FG",0.0041480519822552,0.00191589807391143
"FG",0.00620420270839602,0.00287880410930174
"FG",0.0118497831456112,0.00567966078749032
"FG",0.00935082503201349,0.00487205929039714
"FG",0.00999968061864197,0.00569602443830362
"FG",0.00548665046787521,0.00338828558198896
"FG",0.00494848278740265,0.00328083820401426
"FG",0.00564428268544667,0.00405512080002626
"FG",0.21650475684744,0.0776290689317721
"FG",0.342656629777123,0.10772557004708
"FG",0.419631788840347,0.12386209170911
"FG",0.661152706503242,0.194705775947556
"FG",0.552296525980422,0.158925032328884
"FG",0.577654388758164,0.153227073875249
"FG",0.90959812354427,0.216505137989434
"FG",0.783532196529222,0.179692728197576
"FG",0.540148245150244,0.12473077837114
"FG",0.425173912658301,0.1052755066182
"FG",0.305199940593553,0.0759609772213387
"FG",0.155287564445013,0.0380293783034277
"FG",0.0713944622121144,0.0184893079800621
"FG",0.052293935685435,0.0146097578606974
"FG",0.0297182565773832,0.00914235858412692
"FG",0.0161380005925576,0.00526558701008398
"FG",0.00584329680242502,0.00202965573075129
"FG",0.00462293939179442,0.00169848344622924
"FG",0.00271331361515849,0.00101172013984578
"FG",0.00127982373462916,0.000475948766107201
"FG",0.00194390319288307,0.000726526225450914
"FG",0.00115060364539014,0.000437073637927526
"FG",0.0037509242479629,0.00140144750301657
"FG",0.0073204954806927,0.00269315393056458
"FG",0.0158156228399035,0.00581010320930789
"FG",0.0237930928681081,0.00882729661279426
"FG",0.0457881283781379,0.0180184556597301
"FG",0.0358449454233657,0.0158460788081773
"FG",0.037719293528323,0.0187248563406684
"FG",0.0199107160442291,0.0109203771453815
"FG",0.0179874372276941,0.0106881215378603
"FG",0.020158474134805,0.0130696015252285
"FG",0.255536772458687,0.113731530955337
"FG",0.40224173718652,0.156606281940151
"FG",0.49338124923514,0.178122557042845
"FG",0.769218964008363,0.263346318019756
"FG",0.642983860103187,0.218184349521939
"FG",0.677621268727131,0.217946007441767
"FG",1.11444883264144,0.333962081457517
"FG",1.02503741378054,0.289404322056695
"FG",0.758020928816407,0.206159150977309
"FG",0.6429767332863,0.174899583866779
"FG",0.505781171969649,0.137755647211028
"FG",0.285677660257139,0.0771292953049861
"FG",0.155755154097317,0.0425745425742702
"FG",0.120706317893777,0.0338692180980453
"FG",0.0766357244979655,0.0230177541279745
"FG",0.0439338814685836,0.0138392921544387
"FG",0.0165562223271499,0.00546508631415957
"FG",0.0133510562387786,0.00458775556196107
"FG",0.00799621853762432,0.00275878712399581
"FG",0.0038592184604122,0.00131071868921963
"FG",0.00578074322730107,0.00195549157915626
"FG",0.00326272058666663,0.00110822939080588
"FG",0.0101404037334694,0.00333829149793535
"FG",0.0185930051725656,0.00599296299728025
"FG",0.0376991424994869,0.0121427529346578
"FG",0.0534808358890296,0.0175731751217794
"FG",0.0967316065470697,0.0341688237961189
"FG",0.0752899547093376,0.0309414592363486
"FG",0.0774999392035728,0.036517474173644
"FG",0.0388396881877457,0.0204721428489473
"FG",0.0346462898164899,0.0198408552044613
"FG",0.0384994412527726,0.0241089919575949
"FG",0.229827496307392,0.127996739840155
"FG",0.363343115403107,0.182166191800868
"FG",0.447264662069873,0.209948171740107
"FG",0.698651249403261,0.312608179537912
"FG",0.587344020702997,0.253515700033773
"FG",0.627841860120611,0.261545708694287
"FG",1.06611228461935,0.421854851142725
"FG",1.02513450301821,0.391552689840515
"FG",0.786731393113539,0.288802371142767
"FG",0.694840016020235,0.251343956829671
"FG",0.591515864559855,0.20660331811449
"FG",0.363261301028945,0.121906488207904
"FG",0.218779472439997,0.072211120271065
"FG",0.184801172358266,0.0612200841313453
"FG",0.130367398830302,0.0441312016961177
"FG",0.0797353362079732,0.0278528369617017
"FG",0.0322631765674197,0.0116554175618798
"FG",0.0271821726371632,0.00999533803584306
"FG",0.0169290305800046,0.00614935736417987
"FG",0.00852815341574364,0.00301802727179026
"FG",0.0129994991530973,0.00450006639053946
"FG",0.00720516336782792,0.00245574468793271
"FG",0.0214061797057138,0.00694981741515892
"FG",0.0363137647305803,0.011353856949625
"FG",0.0687525676054925,0.021241587274904
"FG",0.0906492031197195,0.0288127918411277
"FG",0.15101456793651,0.0523173279950616
"FG",0.116482815315225,0.0472905857497558
"FG",0.119108966716433,0.0560349563247595
"FG",0.0569211673167899,0.0301994083
"FG",0.0499652009187336,0.0288189528563082
"FG",0.0550012437159174,0.0346562448974013
"FG",0.235255737482051,0.158288191065314
"FG",0.375439403213978,0.233276513268657
"FG",0.464178032473465,0.272861581968466
"FG",0.727675901959068,0.411276122974118
"FG",0.617924137189129,0.33688556574512
"FG",0.665828208340055,0.349721165490335
"FG",1.15003447302855,0.583161893165596
"FG",1.12554972860375,0.558382377898694
"FG",0.877715647094453,0.425249774855554
"FG",0.781943496648331,0.373634841809908
"FG",0.698103869268675,0.322761715048699
"FG",0.45092011646462,0.199907388005456
"FG",0.284219277722425,0.121897085199125
"FG",0.251205891599217,0.105911614991717
"FG",0.184238791323904,0.0780491057963999
"FG",0.115574275205316,0.0490126841348941
"FG",0.0494388883662667,0.0212866149237032
"FG",0.0446102039405222,0.0192815745340201
"FG",0.0289483346121618,0.0121653281077378
"FG",0.0154805024986324,0.00628280054911638
"FG",0.0247542000252058,0.00972794876339515
"FG",0.0141811965484315,0.0054003147554909
"FG",0.0414839437507666,0.0149246997269094
"FG",0.0674229774609604,0.0229611505836744
"FG",0.123016932428219,0.0403340174041988
"FG",0.151318853262307,0.0506819497986545
"FG",0.228299020354135,0.0832830684099568
"FG",0.173673025704642,0.0740715989845049
"FG",0.179605925270256,0.0877659228894568
"FG",0.0853813974337878,0.046957265254922
"FG",0.0756939066159094,0.045142850558077
"FG",0.0840917374584893,0.0546066338654143
"FG",0.215992549524156,0.177380729984641
"FG",0.348040001556062,0.269244529998061
"FG",0.432171388181075,0.319666423893632
"FG",0.678976626708383,0.484432844745716
"FG",0.580811568564481,0.399588650167262
"FG",0.628129153348669,0.417039590646952
"FG",1.09137471973954,0.700603510905773
"FG",1.08039827120131,0.683769233125322
"FG",0.850204821589502,0.530421639630832
"FG",0.756608883116057,0.467565492634524
"FG",0.697664088010163,0.420057299415138
"FG",0.466481536257234,0.27308034582818
"FG",0.301079749779082,0.17225976268905
"FG",0.275253118675877,0.154786856862615
"FG",0.206985523403603,0.115584646604292
"FG",0.131278877785143,0.0730049003587998
"FG",0.0577923667024769,0.0320690110971783
"FG",0.0535888284806125,0.029512260032174
"FG",0.035044861450055,0.0186104857726012
"FG",0.0190486639645016,0.00969231649207321
"FG",0.0308728113092473,0.0150988875574857
"FG",0.0178149902494885,0.00836915310588403
"FG",0.0504432721061012,0.0223131277022178
"FG",0.0790426231394768,0.0330387704347059
"FG",0.143022755890778,0.0571786289471681
"FG",0.169040971583819,0.0677317766745769
"FG",0.239076319652291,0.101911348218679
"FG",0.180402197580861,0.0870784554466389
"FG",0.190371602886158,0.10253182321293
"FG",0.0929310597495396,0.0553399489525527
"FG",0.0847077983332354,0.0541880429039293
"FG",0.0963745907912723,0.0666597535918241
"FG",0.213046435484443,0.213108761824484
"FG",0.34620380958234,0.331760387676803
"FG",0.431133995788015,0.398822153946545
"FG",0.677781709951007,0.60787297845213
"FG",0.582291601347669,0.505338404460314
"FG",0.629190630202033,0.528537918405232
"FG",1.09258717328609,0.892109975347397
"FG",1.07841490269501,0.865619113269624
"FG",0.844262498583267,0.66965390610296
"FG",0.741351868390096,0.583083191849028
"FG",0.693634717417651,0.535626847442179
"FG",0.470879045631262,0.357166287636839
"FG",0.305590500644615,0.228734358699588
"FG",0.283900340575553,0.209859973873231
"FG",0.215399356689947,0.157695154586794
"FG",0.13596305024731,0.0985016533121611
"FG",0.0603289304000232,0.0433401513156729
"FG",0.0561509789526665,0.0396889105960033
"FG",0.0363862580322846,0.0247576548171112
"FG",0.0196156645521739,0.0127563658975435
"FG",0.0317783305241207,0.0198006234070081
"FG",0.0184335886182786,0.011014827809054
"FG",0.0509357541967976,0.0288168533377587
"FG",0.0785653702427034,0.0422789860937339
"FG",0.142858373994234,0.0737846650085987
"FG",0.168909433583734,0.0866929446435962
"FG",0.236487461377476,0.125468949391997
"FG",0.18276058642958,0.105386923319806
